username,video_id,comment_id,commenter_username,comment_text,like_count,reply_count,timestamp,scraped_at
aymanalts,7676686133547257096,7676729344429015815,,suami dan anak g bau badan dan kotoran telinga dia kring sy basah kotoran telinga nya sy jga aga bau badan dan suami anak kulitnya Alus telapak kakinya Alus sy mlahan kasar untung anak ku ikut bpanya,0,0,,2026-09-19T11:55:45.064751
aymanalts,7676686133547257096,7676695600007889682,,Ini kotoran yang di dlm telinga? Kalau yang bau itu di belakang daun telinga gimana ya dok?,0,0,,2026-09-19T11:55:45.064753
aymanalts,7676686133547257096,7676687173063967496,,Dokk mau nanyaaa kok bisa ada orang tidur ileran banyakkkj😳,0,0,,2026-09-19T11:55:45.064755
aymanalts,7676686133547257096,7676690384168944400,,dia kepikiran sampe gk bisa tidur dok😅,0,0,,2026-09-19T11:55:45.064757
aymanalts,7676686133547257096,7676776085795603220,,doktellll ihhh pengen disapa,0,0,,2026-09-19T11:55:45.064759
aymanalts,7676686133547257096,7676689689806078727,,"hai dok, kapan aku jadi presiden",0,0,,2026-09-19T11:55:45.064761
aymanalts,7676686133547257096,7676686591495373588,,1,0,0,,2026-09-19T11:55:45.064763
aymanalts,7676686133547257096,7676747842300855057,,"Wkwkwk aku salah 1 manusia yg beruntung, ga bau badan meski ga mandi 3 hari serta ga basah kotoran telinganya. Giliran cowo ku sehari aja telat mandinya bahhh wasalam baunya kek bawang bombay mentah",0,0,,2026-09-19T11:55:45.064765
aymanalts,7676686133547257096,7676689229444006677,,"putih?
bisa jdi itu jamur,atau busa sabun kering",0,0,,2026-09-19T11:55:45.064767
aymanalts,7676686133547257096,7676711482465993492,,kak makanannya coba dikontrol kak,0,0,,2026-09-19T11:55:45.064769
aymanalts,7676686133547257096,7676718887485211400,,"agak susah makan kak, telur dadar tp harus ada wortel/bihun, sayur ga suka sama sekali,,dia anak pertama paling susah kalo urusan makanan.",0,0,,2026-09-19T11:55:45.064771
aymanalts,7676686133547257096,7684984895160271634,,pke betadine merah ngaruh,0,0,,2026-09-19T11:55:45.064773
aymanalts,7676686133547257096,7676702344863793941,,Aku yg awalnya gada bau badan tapi karna penasaran dgn yg namanya “DEODORANT” pas coba lepas malah keluar bau nya😭😭😭😭😭,0,0,,2026-09-19T11:55:45.064775
aymanalts,7676686133547257096,7676711438089896724,,"aku malah sama mama sejak awal katanya jangan dibiasakan pake Deo kak, walaupun sama aku juga penasaran pake karena kek anak dewasa banget ngerti ngga? yg suka pake Deo tuh, tapi kalo bikin bau ngga mau deh😭✌🏻",0,0,,2026-09-19T11:55:45.064777
aymanalts,7676686133547257096,7676780888865145616,,zaman sekolah dulu juga mamaku bilang hal yang sama 😁 krna udah tau anak nya ga bau badan beliau cuma ga mau seragam putih tuh ada noda kuning krna deo.,0,0,,2026-09-19T11:55:45.064780
